THC-resize_success,VARP_success,VARP_time,accessURI,catalogNumber,collectionID,file_path,gouda-resize_success,gouda-resize_time,gouda-roi_success,gouda-roi_time,institutionCode,occurrenceID,otherCatalogNumbers,thc-rotate_time,zxing-th_success,zxing-th_time,zxing_success,VARP_reduction
False,False,1.362816,https://bisque.cyverse.org/image_service/image/00-QZbEqLWxoUnDRcmcdMJmAK?resize=4000&format=jpeg,USCH0007623,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5bccbdb4-ff6d-11e2-9beb-001c23ce290f.jpg,False,31.348368,False,0.398983,USCH,5bccbdb4-ff6d-11e2-9beb-001c23ce290f,97619.0,7.184450999999999,False,7.000108999999999,False,0.98664329
True,True,0.608491,https://bisque.cyverse.org/image_service/image/00-udAL4iEPFcxTutsKKL5vTD?resize=4000&format=jpeg,USCH0017887,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5ab0ca7e-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.275424,True,0.44315600000000005,USCH,5ab0ca7e-ff6d-11e2-9beb-001c23ce290f,64831.0,1.4055360000000001,True,6.680971,False,0.98455037
True,True,0.9887360000000001,https://bisque.cyverse.org/image_service/image/00-PYjBvvTDpV2Kh8KwwXLdCn?resize=4000&format=jpeg,USCH0017290,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5a0fbe4a-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.589059,True,0.8324,USCH,5a0fbe4a-ff6d-11e2-9beb-001c23ce290f,34027.0,1.713214,True,6.776706,False,0.97092813
True,True,0.519385,https://bisque.cyverse.org/image_service/image/00-whYcUPnvKXHpZkpnepJSzg/resize:4000/format:jpeg,USCH0033103,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5b603234-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.0063520000000001,True,0.319488,USCH,5b603234-ff6d-11e2-9beb-001c23ce290f,30636.0,1.157371,True,1.9591189999999998,False,0.98691474
True,True,0.870871,https://bisque.cyverse.org/image_service/image/00-oz9vGoYLhwmAMbawduF7rB/resize:4000/format:jpeg,USCH0033354,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5a5d2e64-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.444513,True,0.424983,USCH,5a5d2e64-ff6d-11e2-9beb-001c23ce290f,95167.0,1.5932309999999998,True,1.9102270000000001,False,0.97192722
True,True,0.474691,https://bisque.cyverse.org/image_service/image/00-WeJ5LrbRQiVJ5FCZG4eDn8/resize:4000/format:jpeg,USCH0041126,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5b76e9b6-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.040367,True,0.341964,USCH,5b76e9b6-ff6d-11e2-9beb-001c23ce290f,16355.0,1.188784,True,1.8752209999999998,False,0.98553128
True,True,0.510455,https://bisque.cyverse.org/image_service/image/00-PMhUAS7e8UtHs6v29KApQh/resize:4000/format:jpeg,USCH0050573,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5b4ab5a8-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.191625,True,0.386684,USCH,5b4ab5a8-ff6d-11e2-9beb-001c23ce290f,96754.0,1.333793,True,1.878525,False,0.98622301
True,True,0.46917299999999995,https://bisque.cyverse.org/image_service/image/00-9gqmEFxtRpUHsoSA9Gmuc/resize:4000/format:jpeg,USCH0026674,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5b16bd66-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.319289,True,0.345329,USCH,5b16bd66-ff6d-11e2-9beb-001c23ce290f,33674.0,1.4640819999999999,True,1.8656650000000001,False,0.98518541
False,True,0.763195,https://bisque.cyverse.org/image_service/image/00-KXrsTkw6M4xuG2yGUmD3rX?resize=4000&format=jpeg,USCH0008421,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5a2ad2b6-ff6d-11e2-9beb-001c23ce290f.jpg,False,2.879146,False,0.418016,USCH,5a2ad2b6-ff6d-11e2-9beb-001c23ce290f,77058.0,7.6839,False,7.031394000000001,False,0.97556125
True,True,0.614221,https://bisque.cyverse.org/image_service/image/00-j8rLuU6PNS3ksFExbKR5QM?resize=4000&format=jpeg,USCH0016832,a13355a1-1ccc-46d9-9672-521d8d668804,./collections/USCH_DwC-A/imgs/5a04acc6-ff6d-11e2-9beb-001c23ce290f.jpg,True,1.067621,True,0.412437,USCH,5a04acc6-ff6d-11e2-9beb-001c23ce290f,2083.0,1.195035,False,7.059532000000001,False,0.98012038
